2,864;-2,932
3,333;-2,924
6,224;-2,923
3,824;-2,923
3,779;-2,92
4,776;-2,918
4,852;-2,917
6,126;-2,91
2,404;-2,909
5,491;-2,907
5,048;-2,903
6,082;-2,903
2,476;-2,902
1,91;-2,899
5,812;-2,898
2,033;-2,882
1,734;-2,882
2,223;-2,878
2,642;-2,867
3,36;-2,856
5,603;-2,852
4,582;-2,85
2,875;-2,85
2,53;-2,849
5,03;-2,848
5,406;-2,835
3,692;-2,833
4,474;-2,833
2,344;-2,831
2,92;-2,83
5,908;-2,83
5,469;-2,829
2,73;-2,827
3,678;-2,825
4,021;-2,824
6,333;-2,824
2,15;-2,824
5,585;-2,82
3,277;-2,82
2,972;-2,815
2,454;-2,812
4,265;-2,808
5,227;-2,808
5,679;-2,801
2,089;-2,8
4,587;-2,797
5,467;-2,794
3,359;-2,792
2,805;-2,784
4,545;-2,783
5,267;-2,782
3,124;-2,78
6,254;-2,778
3,629;-2,775
3,622;-2,774
2,214;-2,774
4,844;-2,758
3,919;-2,757
5,632;-2,754
4,375;-2,752
5,724;-2,746
4,211;-2,74
1,885;-2,73
3,998;-2,725
5,421;-2,725
5,535;-2,724
4,577;-2,723
5,94;-2,723
2,495;-2,721
4,581;-2,719
3,94;-2,716
1,836;-2,714
4,087;-2,711
5,912;-2,709
4,886;-2,707
5,513;-2,707
2,877;-2,704
4,252;-2,704
5,541;-2,703
5,521;-2,702
5,018;-2,7
1,541;-2,693
3,59;-2,692
4,936;-2,69
3,208;-2,69
1,717;-2,689
1,583;-2,689
6,359;-2,688
2,955;-2,684
5,879;-2,677
5,119;-2,676
5,446;-2,674
4,079;-2,667
1,659;-2,666
3,617;-2,661
3,995;-2,656
3,087;-2,656
4,178;-2,654
3,171;-2,653
5,548;-2,651
5,087;-2,65
4,463;-2,647
3,151;-2,641
4,399;-2,639
6,365;-2,638
6,139;-2,636
5,609;-2,618
5,347;-2,611
3,31;-2,606
4,214;-2,606
4,113;-2,605
2,674;-2,604
2,903;-2,6
2,516;-2,597
4,291;-2,594
5,097;-2,593
5,615;-2,593
2,992;-2,591
5,385;-2,589
6,453;-2,588
4,807;-2,581
6,259;-2,579
2,454;-2,579
6,372;-2,577
5,75;-2,575
3,784;-2,575
3,472;-2,574
4,943;-2,57
3,933;-2,561
4,861;-2,56
5,327;-2,556
4,529;-2,553
4,735;-2,553
5,355;-2,549
6,418;-2,547
2,976;-2,545
4,833;-2,538
4,37;-2,537
3,487;-2,536
3,529;-2,534
3,272;-2,528
5,394;-2,525
4,145;-2,522
6,39;-2,522
3,277;-2,518
4,234;-2,513
4,607;-2,505
5,653;-2,501
4,862;-2,5
4,847;-2,499
1,632;-2,499
1,6;-2,499
4,155;-2,499
6,094;-2,49
4,318;-2,489
4,268;-2,478
1,962;-2,477
4,997;-2,476
5,437;-2,472
5,618;-2,469
1,722;-2,463
5,403;-2,461
2,434;-2,458
3,547;-2,456
5,451;-2,455
3,525;-2,452
3,961;-2,45
1,544;-2,449
1,447;-2,443
2,095;-2,441
3,73;-2,438
1,522;-2,436
3,171;-2,429
4,032;-2,428
6,329;-2,426
6,336;-2,424
4,608;-2,423
2,213;-2,416
1,451;-2,413
3,377;-2,41
2,393;-2,407
5,382;-2,403
4,151;-2,402
4,488;-2,4
2,514;-2,399
1,832;-2,398
5,502;-2,394
4,312;-2,394
5,688;-2,39
4,104;-2,389
2,823;-2,382
3,212;-2,38
3,416;-2,379
5,419;-2,373
6,045;-2,371
3,137;-2,37
6,342;-2,369
2,23;-2,368
6,63;-2,367
4,968;-2,365
3,159;-2,364
1,37;-2,364
2,717;-2,36
5,211;-2,36
2,381;-2,358
5,4;-2,353
4,968;-2,347
6,493;-2,338
2,624;-2,334
3,59;-2,334
3,599;-2,332
6,077;-2,326
5,927;-2,324
1,563;-2,324
6,448;-2,323
1,359;-2,321
3,095;-2,321
3,899;-2,317
6,068;-2,314
1,789;-2,312
4,223;-2,312
4,901;-2,302
5,173;-2,301
3,951;-2,296
5,315;-2,296
4,479;-2,292
3,082;-2,291
6,454;-2,286
3,688;-2,286
4,096;-2,286
5,284;-2,285
4,529;-2,283
3,497;-2,282
1,663;-2,282
1,375;-2,279
5,249;-2,279
1,601;-2,275
4,798;-2,271
6,596;-2,27
4,318;-2,268
4,712;-2,267
5,196;-2,265
3,068;-2,262
2,589;-2,262
5,41;-2,26
6,174;-2,256
5,063;-2,255
3,357;-2,251
3,746;-2,25
4,267;-2,249
2,303;-2,246
3,644;-2,235
5,467;-2,235
3,115;-2,228
6,609;-2,226
3,78;-2,215
5,731;-2,21
1,926;-2,207
2,033;-2,206
5,336;-2,198
5,707;-2,197
6,141;-2,194
1,719;-2,192
6,212;-2,188
3,235;-2,186
1,378;-2,184
2,695;-2,181
2,966;-2,181
5,208;-2,173
5,597;-2,173
5,714;-2,172
4,211;-2,172
6,714;-2,169
3,204;-2,168
5,551;-2,167
5,436;-2,164
1,986;-2,163
4,132;-2,161
4,533;-2,16
5,178;-2,16
5,114;-2,157
5,876;-2,156
1,669;-2,151
1,58;-2,148
6,023;-2,147
2,108;-2,146
3,919;-2,146
3,886;-2,144
5,43;-2,14
4,309;-2,139
6,03;-2,136
3,304;-2,132
6,501;-2,13
6,764;-2,13
2,797;-2,128
4,542;-2,126
4,094;-2,122
1,803;-2,122
3,864;-2,121
3,567;-2,12
6,585;-2,117
3,03;-2,116
2,953;-2,115
4,359;-2,11
2,701;-2,108
3,318;-2,108
6,022;-2,108
4,472;-2,107
5,899;-2,105
4,576;-2,104
2,829;-2,104
5,788;-2,103
6,053;-2,101
3,197;-2,099
6,572;-2,099
2,739;-2,092
1,984;-2,092
5,81;-2,088
5,113;-2,082
4,848;-2,081
6,551;-2,071
3,997;-2,07
5,572;-2,069
3,191;-2,067
6,388;-2,067
6,775;-2,061
3,833;-2,06
5,253;-2,056
6,148;-2,054
6,252;-2,054
4,974;-2,049
5,505;-2,042
6,179;-2,041
2,733;-2,041
5,294;-2,04
6,454;-2,035
2,346;-2,03
2,793;-2,025
1,866;-2,022
6,459;-2,018
2,8;-2,018
3,37;-2,018
3,955;-2,014
6,521;-2,012
2,309;-2,01
1,39;-2,005
1,87;-1,998
4,059;-1,998
4,16;-1,994
4,734;-1,99
3,829;-1,99
5,789;-1,988
2,736;-1,986
1,386;-1,984
1,605;-1,983
2,056;-1,983
4,205;-1,983
4,535;-1,982
4,953;-1,982
3,599;-1,98
4,91;-1,976
4,081;-1,976
5,879;-1,97
2,792;-1,969
3,103;-1,969
5,331;-1,968
5,836;-1,961
5,132;-1,959
2,497;-1,957
4,58;-1,956
4,294;-1,956
3,773;-1,956
6,609;-1,955
2,125;-1,955
1,31;-1,951
6,566;-1,95
2,67;-1,947
5,42;-1,94
5,218;-1,94
5,772;-1,938
6,6;-1,931
1,886;-1,927
6,787;-1,927
5,31;-1,924
3,995;-1,924
5,489;-1,922
3,627;-1,922
5,554;-1,921
2,079;-1,92
6,371;-1,919
5,087;-1,915
5,566;-1,912
3,268;-1,911
3,144;-1,911
3,932;-1,911
2,979;-1,908
4,922;-1,904
1,86;-1,903
4,08;-1,902
6,758;-1,901
5,501;-1,898
2,49;-1,896
5,869;-1,894
4,561;-1,893
5,404;-1,888
2,066;-1,884
5,322;-1,883
4,675;-1,878
5,267;-1,878
3,09;-1,878
1,506;-1,877
4,965;-1,875
3,659;-1,875
6,126;-1,873
5,565;-1,871
6,839;-1,87
1,496;-1,868
5,359;-1,867
6,14;-1,866
4,458;-1,859
4,372;-1,858
4,841;-1,855
2,951;-1,855
5,553;-1,852
3,114;-1,847
2,333;-1,845
3,524;-1,844
3,836;-1,844
6,292;-1,842
3,463;-1,84
1,512;-1,84
2,862;-1,84
6,865;-1,835
5,966;-1,835
4,866;-1,835
1,273;-1,834
1,851;-1,833
2,047;-1,832
4,438;-1,832
5,608;-1,83
5,873;-1,827
2,243;-1,825
5,343;-1,825
4,043;-1,824
6,047;-1,823
3,99;-1,82
4,198;-1,806
3,064;-1,806
3,041;-1,805
3,252;-1,805
2,398;-1,804
4,676;-1,803
5,62;-1,803
3,985;-1,802
6,582;-1,801
5,729;-1,794
4,883;-1,793
6,229;-1,785
2,733;-1,784
6,582;-1,782
5,637;-1,779
1,928;-1,778
2,72;-1,778
5,043;-1,773
5,767;-1,772
3,765;-1,772
5,88;-1,77
2,731;-1,767
4,188;-1,766
2,677;-1,759
5,092;-1,755
5,78;-1,755
5,703;-1,751
5,344;-1,749
4,745;-1,748
4,496;-1,747
6,72;-1,747
6,401;-1,746
1,912;-1,745
1,472;-1,744
5,435;-1,744
5,715;-1,743
5,444;-1,743
1,807;-1,742
2,195;-1,741
5,672;-1,739
3,794;-1,738
1,241;-1,736
4,869;-1,733
5,771;-1,732
3,341;-1,732
5,707;-1,731
3,445;-1,726
1,176;-1,726
4,17;-1,723
1,559;-1,723
1,649;-1,722
3,015;-1,722
1,526;-1,72
5,655;-1,72
3,573;-1,72
5,068;-1,719
6,033;-1,719
5,108;-1,719
3,888;-1,716
1,248;-1,715
5,185;-1,709
2,664;-1,709
4,149;-1,708
6,278;-1,708
2,149;-1,706
4,486;-1,705
4,799;-1,705
3,613;-1,7
4,435;-1,699
2,813;-1,699
3,847;-1,696
6,504;-1,696
1,25;-1,695
4,83;-1,695
3,992;-1,694
6,549;-1,694
5,399;-1,691
5,11;-1,688
2,591;-1,685
3,059;-1,681
3,347;-1,679
6,047;-1,676
2,713;-1,672
3,054;-1,67
4,649;-1,668
6,152;-1,667
5,645;-1,666
4,192;-1,661
3,727;-1,661
1,262;-1,661
3,371;-1,658
6,697;-1,657
3,007;-1,648
1,771;-1,647
2,482;-1,647
6,277;-1,645
6,055;-1,644
4,516;-1,637
6,82;-1,637
3,908;-1,636
4,637;-1,636
2,687;-1,634
1,887;-1,633
6,831;-1,632
3,658;-1,63
5,749;-1,628
4,118;-1,627
6,814;-1,626
4,981;-1,622
1,384;-1,619
2,87;-1,619
5,555;-1,618
2,504;-1,618
5,069;-1,614
4,021;-1,612
2,309;-1,606
5,676;-1,602
6,572;-1,601
4,19;-1,6
4,392;-1,594
6,084;-1,594
3,625;-1,594
2,62;-1,594
2,402;-1,592
2,135;-1,59
3,074;-1,588
2,618;-1,586
6,348;-1,583
1,763;-1,581
2,487;-1,581
4,512;-1,579
3,854;-1,577
3,731;-1,57
2,495;-1,57
2,204;-1,57
3,831;-1,57
6,157;-1,57
3,28;-1,568
5,94;-1,567
5,079;-1,566
5,309;-1,565
2,021;-1,565
1,988;-1,564
3,396;-1,56
5,954;-1,558
2,939;-1,558
4,671;-1,551
2,257;-1,548
5,69;-1,548
6,243;-1,547
3,71;-1,544
2,596;-1,543
4,487;-1,543
4,809;-1,542
4,631;-1,54
3,618;-1,538
4,695;-1,537
5,611;-1,525
1,183;-1,525
3,993;-1,522
4,234;-1,521
2,027;-1,52
6,241;-1,52
6,616;-1,52
3,862;-1,519
5,732;-1,518
5,335;-1,518
3,429;-1,516
1,434;-1,512
3,279;-1,51
2,61;-1,507
2,394;-1,506
1,25;-1,505
5,098;-1,504
3,118;-1,502
5,948;-1,5
3,997;-1,5
3,237;-1,5
3,278;-1,5
6,133;-1,5
2,161;-1,499
4,433;-1,493
1,389;-1,491
2,31;-1,486
6,311;-1,484
3,441;-1,484
2,981;-1,481
3,156;-1,48
3,56;-1,479
2,958;-1,479
4,083;-1,479
2,112;-1,477
5,943;-1,476
5,215;-1,476
5,902;-1,476
5,5;-1,475
4,704;-1,473
3,549;-1,471
2,702;-1,471
6,222;-1,466
6,849;-1,466
4,601;-1,466
4,227;-1,463
6,157;-1,46
4,151;-1,46
6,363;-1,46
5,348;-1,458
5,414;-1,457
6,325;-1,452
2,189;-1,452
5,069;-1,452
3,783;-1,451
4,983;-1,449
6,129;-1,448
2,165;-1,446
4,054;-1,446
6,428;-1,446
6,224;-1,441
4,621;-1,438
2,507;-1,428
4,287;-1,426
5,536;-1,424
3,07;-1,423
2,744;-1,423
2,95;-1,417
3,539;-1,416
5,32;-1,412
6,185;-1,409
5,272;-1,409
1,047;-1,408
2,604;-1,408
6,499;-1,405
6,004;-1,402
5,442;-1,4
3,763;-1,397
4,613;-1,396
5,55;-1,393
4,257;-1,392
2,464;-1,391
4,344;-1,384
3,301;-1,384
5,91;-1,384
5,359;-1,383
5,932;-1,383
2,365;-1,38
4,386;-1,379
4,815;-1,379
4,525;-1,376
3,463;-1,373
6,905;-1,371
5,071;-1,371
4,388;-1,37
5,406;-1,366
5,731;-1,363
2,593;-1,362
6,466;-1,359
1,89;-1,359
1,388;-1,358
4,773;-1,358
4,978;-1,355
1,107;-1,35
2,342;-1,35
1,065;-1,349
5,471;-1,347
2,139;-1,346
4,542;-1,345
3,784;-1,342
6,549;-1,341
1,154;-1,341
1,945;-1,339
3,922;-1,338
6,738;-1,338
5,42;-1,335
3,296;-1,332
1,806;-1,329
5,014;-1,328
5,912;-1,32
2,586;-1,32
1,556;-1,319
3,851;-1,315
3,412;-1,315
5,249;-1,313
3,963;-1,312
3,256;-1,311
2,799;-1,308
3,363;-1,308
1,941;-1,307
1,447;-1,307
3,815;-1,303
1,269;-1,301
3,04;-1,3
5,954;-1,297
1,436;-1,296
4,267;-1,295
1,931;-1,293
6,961;-1,292
4,943;-1,291
3,445;-1,291
5,182;-1,288
2,214;-1,288
5,41;-1,285
1,04;-1,284
2,303;-1,283
4,646;-1,282
4,359;-1,281
3,007;-1,28
2,192;-1,268
3,237;-1,263
5,855;-1,26
4,978;-1,259
3,296;-1,259
3,658;-1,259
4,586;-1,257
1,707;-1,251
3,043;-1,243
3,56;-1,239
5,897;-1,236
4,118;-1,232
6,737;-1,228
6,597;-1,226
3,146;-1,225
3,86;-1,224
2,72;-1,222
4,094;-1,222
4,399;-1,219
6,331;-1,219
5,032;-1,219
3,226;-1,217
3,708;-1,216
6,069;-1,213
5,041;-1,213
4,729;-1,211
4,878;-1,207
1,732;-1,205
3,301;-1,202
4,939;-1,199
5,127;-1,198
6,39;-1,197
5,727;-1,192
2,557;-1,192
4,318;-1,191
3,341;-1,19
4,63;-1,18
3,439;-1,178
3,041;-1,177
1,148;-1,17
5,405;-1,164
6,542;-1,162
6,565;-1,162
3,675;-1,161
6,857;-1,16
6,509;-1,158
5,314;-1,154
2,658;-1,153
1,9;-1,153
4,399;-1,15
4,054;-1,149
2,452;-1,149
5,418;-1,147
4,779;-1,147
2,387;-1,144
3,026;-1,144
4,934;-1,144
1,468;-1,143
2,517;-1,141
3,271;-1,139
1,836;-1,139
5,331;-1,137
3,036;-1,134
4,288;-1,134
6,949;-1,133
1,713;-1,131
2,41;-1,13
4,538;-1,127
5,521;-1,125
2,525;-1,124
3,826;-1,123
4,032;-1,123
2,694;-1,122
4,509;-1,119
5,061;-1,118
3,785;-1,118
2,586;-1,111
6,883;-1,111
6,208;-1,109
1,567;-1,108
2,747;-1,107
1,987;-1,102
4,17;-1,098
5,854;-1,096
2,8;-1,095
1,505;-1,09
6,536;-1,087
4,419;-1,085
3,859;-1,085
1,62;-1,085
5,437;-1,082
3,333;-1,08
6,701;-1,08
1,581;-1,078
6,973;-1,073
2,894;-1,072
2,516;-1,072
2,478;-1,069
3,989;-1,069
5,534;-1,068
4,557;-1,066
4,065;-1,064
4,139;-1,061
1,199;-1,058
2,748;-1,057
4,812;-1,057
5,014;-1,056
1,563;-1,056
5,893;-1,056
1,687;-1,052
3,508;-1,051
2,164;-1,048
4,2;-1,045
4,776;-1,044
2,268;-1,043
2,051;-1,043
6,181;-1,039
4,046;-1,038
4,332;-1,036
3,071;-1,036
6,933;-1,035
4,856;-1,033
4,716;-1,03
4,373;-1,029
6,947;-1,026
4,116;-1,025
1,496;-1,025
3,269;-1,024
4,779;-1,024
1,15;-1,023
3,643;-1,019
3,165;-1,017
3,191;-1,015
5,455;-1,013
5,116;-1,012
5,657;-1,012
5,895;-1,012
2,96;-1,011
3,046;-1,008
5,285;-1,003
2,213;-1,001
2,264;-1
1,248;-0,999
6,118;-0,999
5,507;-0,998
3,46;-0,997
3,177;-0,996
5,88;-0,995
5,142;-0,994
6,439;-0,993
2,482;-0,992
4,818;-0,99
4,951;-0,988
3,039;-0,988
4,432;-0,983
3,867;-0,98
4,216;-0,98
1,701;-0,979
6,541;-0,977
6,693;-0,973
2,494;-0,972
1,588;-0,972
6,686;-0,971
3,206;-0,971
5,258;-0,968
6,593;-0,968
6,864;-0,966
1,482;-0,965
2,165;-0,964
2,905;-0,964
1,212;-0,964
5,856;-0,964
5,824;-0,961
1,079;-0,961
2,042;-0,96
3,892;-0,955
6,886;-0,955
3,966;-0,952
5,808;-0,951
3,784;-0,951
3,324;-0,95
4,739;-0,95
5,402;-0,948
5,876;-0,947
5,765;-0,946
3,85;-0,943
4,002;-0,941
1,181;-0,94
5,72;-0,939
6,932;-0,938
2,474;-0,938
6,842;-0,936
5,813;-0,935
1,393;-0,934
5,546;-0,933
2,364;-0,932
1,984;-0,932
6,192;-0,931
3,474;-0,931
1,469;-0,93
1,784;-0,927
6,593;-0,927
1,069;-0,927
4,055;-0,925
1,464;-0,923
5,071;-0,923
4,229;-0,921
5,509;-0,918
5,824;-0,916
6,651;-0,916
5,248;-0,914
1,409;-0,913
4,422;-0,912
2,032;-0,912
1,781;-0,91
2,851;-0,908
5,672;-0,907
3,275;-0,907
1,453;-0,906
6,421;-0,903
3,718;-0,903
1,615;-0,903
1,846;-0,902
2,493;-0,902
2,797;-0,901
4,007;-0,901
5,415;-0,9
1,445;-0,9
3,972;-0,898
3,091;-0,897
3,266;-0,894
3,12;-0,894
3,244;-0,891
6,346;-0,891
5,397;-0,891
6,417;-0,89
6,366;-0,888
5,996;-0,885
5,304;-0,884
2,138;-0,884
2,287;-0,884
2,046;-0,883
3,58;-0,881
5,698;-0,88
4,982;-0,88
4,617;-0,877
4,523;-0,877
3,51;-0,877
6,337;-0,876
2,748;-0,875
3,283;-0,87
4,319;-0,868
2,309;-0,865
2,226;-0,864
6,946;-0,863
4,226;-0,862
6,153;-0,861
5,951;-0,86
3,755;-0,857
4,139;-0,853
5,04;-0,852
6,172;-0,849
3,511;-0,845
5,235;-0,845
2,917;-0,843
4,332;-0,843
1,39;-0,841
5,436;-0,841
5,388;-0,84
6,658;-0,838
5,685;-0,837
3,79;-0,837
6,68;-0,836
1,51;-0,836
3,306;-0,834
4,507;-0,833
3,196;-0,831
1,738;-0,831
5,132;-0,828
6,232;-0,827
4,144;-0,826
5,294;-0,822
1,982;-0,82
1,155;-0,82
2,062;-0,819
3,533;-0,818
3,7;-0,818
5,915;-0,817
6,822;-0,816
1,855;-0,816
3,79;-0,814
6,776;-0,814
4,934;-0,814
4,04;-0,812
3,086;-0,806
4,372;-0,805
1,458;-0,804
5,056;-0,804
3,481;-0,804
1,57;-0,801
1,746;-0,8
2,599;-0,799
5,655;-0,797
1,659;-0,797
5,497;-0,797
2,432;-0,794
1,916;-0,791
3,881;-0,79
1,543;-0,786
4,818;-0,785
5,345;-0,785
5,26;-0,782
5,202;-0,782
6,109;-0,782
5,066;-0,781
4,896;-0,778
4,926;-0,776
1,307;-0,775
5,046;-0,774
3,719;-0,774
4,056;-0,772
2,992;-0,772
1,725;-0,772
5,766;-0,77
4,691;-0,768
1,173;-0,763
4,206;-0,763
4,246;-0,762
1,817;-0,76
4,385;-0,76
6,974;-0,76
4,128;-0,76
5,505;-0,76
6,428;-0,757
6,17;-0,756
4,732;-0,756
4,964;-0,75
4,166;-0,749
4,031;-0,749
3,047;-0,748
4,391;-0,748
4,295;-0,748
4,654;-0,746
6,281;-0,746
3,528;-0,745
3,665;-0,743
3,489;-0,742
5,474;-0,741
6,973;-0,741
5,172;-0,741
3,185;-0,739
4,134;-0,737
5,859;-0,736
6,213;-0,735
1,095;-0,735
5,521;-0,733
3,342;-0,733
4,107;-0,733
6,491;-0,73
4,884;-0,726
3,499;-0,725
6,753;-0,721
3,214;-0,72
1,17;-0,719
6,766;-0,716
4,425;-0,715
1,488;-0,714
3,884;-0,713
3,746;-0,709
6,272;-0,709
5,068;-0,709
2,483;-0,708
1,087;-0,708
4,483;-0,707
3,206;-0,707
3,532;-0,706
4,126;-0,706
6,745;-0,703
6,87;-0,702
2,979;-0,701
1,591;-0,699
4,896;-0,698
3,4;-0,697
4,236;-0,697
6,641;-0,696
1,847;-0,696
3,665;-0,692
3,201;-0,691
4,959;-0,69
6,4;-0,69
6,021;-0,69
2,388;-0,69
4,142;-0,688
4,61;-0,686
2,929;-0,686
6,595;-0,685
5,455;-0,682
2,152;-0,679
4,761;-0,677
5,671;-0,676
1,227;-0,676
4,518;-0,675
2,674;-0,675
1,433;-0,671
1,925;-0,669
2,154;-0,666
4,453;-0,664
5,601;-0,664
1,159;-0,664
2,054;-0,662
5,098;-0,657
2,096;-0,656
5,518;-0,654
6,56;-0,651
3,726;-0,65
6,738;-0,649
3,102;-0,648
4,833;-0,645
5,709;-0,644
1,224;-0,642
1,409;-0,639
2,414;-0,639
4,869;-0,638
5,214;-0,637
3,077;-0,637
6,148;-0,636
6,723;-0,636
2,523;-0,633
3,275;-0,632
3,62;-0,631
4,195;-0,631
4,226;-0,629
5,194;-0,627
3,939;-0,626
2,736;-0,621
5,096;-0,62
3,484;-0,616
4,774;-0,615
5,47;-0,612
3,849;-0,612
5,77;-0,609
4,979;-0,609
6,605;-0,608
4,429;-0,608
6,413;-0,607
3;-0,605
5,725;-0,602
4,353;-0,601
4,156;-0,599
2,663;-0,598
1,778;-0,596
3,203;-0,596
3,774;-0,595
4,983;-0,595
4,671;-0,595
2,456;-0,594
4,366;-0,593
4,459;-0,591
6,502;-0,59
1,149;-0,588
6,824;-0,586
4,201;-0,583
5,199;-0,581
6,194;-0,579
2,935;-0,579
3,706;-0,578
6,956;-0,578
4,542;-0,577
2,679;-0,577
4,921;-0,576
6,453;-0,576
4,304;-0,575
4,175;-0,575
5,497;-0,575
2,304;-0,574
5,321;-0,573
5,088;-0,571
2,56;-0,568
4,336;-0,566
2,427;-0,566
3,344;-0,565
1,959;-0,564
5,919;-0,563
5,944;-0,563
3,5;-0,563
5,926;-0,56
4,485;-0,559
5,058;-0,558
5,582;-0,558
4,773;-0,557
3,778;-0,556
2,715;-0,555
2,82;-0,554
3,116;-0,554
2,65;-0,553
6,329;-0,553
5,456;-0,549
3,677;-0,545
1,375;-0,544
2,656;-0,541
6,352;-0,541
3,334;-0,541
5,448;-0,541
2,05;-0,54
3,435;-0,538
4,601;-0,537
6,598;-0,535
2,728;-0,533
6,169;-0,531
2,597;-0,525
4,349;-0,525
3,73;-0,524
1,726;-0,523
2,695;-0,523
4,817;-0,522
4,842;-0,522
1,396;-0,52
5,728;-0,518
2,108;-0,518
6,592;-0,514
4,293;-0,512
3,393;-0,51
6,169;-0,51
5,743;-0,509
5,992;-0,508
6,507;-0,503
2,259;-0,503
5,198;-0,502
3,503;-0,502
3,928;-0,5
3,929;-0,499
2,68;-0,498
3,533;-0,495
1,939;-0,494
1,386;-0,494
2,047;-0,493
5,543;-0,493
1,76;-0,493
5,083;-0,491
3,865;-0,489
6,737;-0,481
6,677;-0,48
4,226;-0,48
2,458;-0,479
2,991;-0,479
5,908;-0,478
1,586;-0,476
4,121;-0,475
2,962;-0,475
6,461;-0,475
4,341;-0,474
5,054;-0,474
4,562;-0,473
6,017;-0,473
2,727;-0,469
2,307;-0,464
4,993;-0,462
5,385;-0,46
6,752;-0,459
1,994;-0,457
4,211;-0,456
5,691;-0,455
4,213;-0,45
5,491;-0,449
3,997;-0,449
4,805;-0,448
3,962;-0,445
3,004;-0,445
3,352;-0,445
6,115;-0,443
2,747;-0,443
2,242;-0,441
4,955;-0,44
4,378;-0,44
5,242;-0,437
4,724;-0,433
5,176;-0,431
3,317;-0,431
1,611;-0,427
3,812;-0,427
2,262;-0,426
1,392;-0,426
1,186;-0,424
6,789;-0,424
1,157;-0,422
3,45;-0,422
4,346;-0,421
3,076;-0,419
5,726;-0,417
4,244;-0,415
2,485;-0,411
4,147;-0,411
2,832;-0,41
6,087;-0,41
6,884;-0,41
